"","username","photosCount","commentsCount","likesCount","fit.cluster"
"142878","bibipet",0,0,3,5
"142882","dianealons",0,0,2,5
"142886","douglas_thome",0,0,3,5
"142888","grillialicee",0,0,3,5
"142889","beainthekitchen",0,0,21,5
"142891","elymae",0,0,2,5
"142892","abnsarah",0,0,6,5
"142893","federicaaretusa",0,0,8,5
"142896","raffy.st",0,0,2,5
"142897","afghankitchen",0,0,2,5
"142898","marziazanandrea",0,0,26,5
"142899","emanueleamicucci",0,0,8,5
"142901","rafffffiiii",0,0,16,5
"142902","agnesepacioselli",0,0,2,5
"142903","cieloazzurro33",0,0,15,5
"142906","me_me_marie",0,0,2,5
"142907","ariannaricci_",1,0,8,5
"142908","artisanalla",0,0,7,5
"142910","kvcosmos",0,0,2,5
"142912","_azzurragenna_",0,0,6,5
"142914","la_rosss87",0,0,25,5
"142917","ful_ya_e",0,0,2,5
"142920","amer_05_manara",0,0,2,5
"142922","cinergizerbunny",0,0,2,5
"142927","nicolaorabona",0,0,2,5
"142929","aury_silver_potterhead_forever",0,0,2,5
"142933","lyeshays",0,0,3,5
"142934","ritasias",0,0,2,5
"142935","javierscantina",0,0,13,5
"142939","lotitoast",0,0,2,5
"142941","alessia.dicriscio",0,0,2,5
"142943","vittoriash",0,0,48,4
"142944","fegeweib",0,0,4,5
"142946","nom_city",0,0,13,5
"142948","belle_ofthewood",0,0,2,5
"142951","holduforthelastime_",0,0,4,5
"142952","grazia9870",9,0,13,2
"142954","izephyr81",0,0,26,5
"142956","sihirlidurak",0,0,9,5
"142957","giovanna_calvetti",0,0,8,5
"142961","tuckergrams",0,0,2,5
"142964","iledinny",0,0,3,5
"142967","danamakanova",0,0,6,5
"142971","cloude_uh",0,0,2,5
"142974","_marghe_peppe",0,0,2,5
"142980","mo_perrucci",13,0,11,2
"142981","morenoroyale",0,0,2,5
"142984","gian_luca1969",0,0,45,4
"142986","imalljokess",0,0,4,5
"142987","valery_60",0,0,4,5
"142991","radioandre",0,0,2,5
"142997","super_gallery",0,0,2,5
"142998","hatchandscribe",0,0,3,5
"143002","_enlight_",0,0,3,5
"143003","bisbigliato",0,0,2,5
"143007","ristorantevittorio",0,0,13,5
"143014","adelideli",0,0,22,5
"143019","martinaacornaro",0,0,2,5
"143020","kevin_marconi_4",0,0,2,5
"143022","magicheatmosfere",3,0,9,5
"143031","debaison",0,0,25,5
"143036","stefyplebani",0,0,2,5
"143037","elelellee",0,0,28,5
"143040","robydema",0,0,2,5
"143041","giosue_pedrana",0,0,10,5
"143043","riiv69",0,0,2,5
"143045","mauromarcelo",0,0,2,5
"143047","marinacprn",0,0,3,5
"143049","lyhwi911",0,0,2,5
"143053","profumeriaparolari18",0,0,6,5
"143054","myheavenlycupcakes",0,0,2,5
"143056","olla_pp",0,0,2,5
"143057","myrtademo",0,0,41,4
"143059","elenamektic",0,0,2,5
"143061","beatrice.pucci",0,0,6,5
"143062","annegro_ht",0,0,5,5
"143064","celestalis",0,0,41,4
"143068","emmagraccce",0,0,5,5
"143069","chenamaria_foodaddiction",0,0,4,5
"143070","elisaborboni",0,0,2,5
"143071","elidiaadorene",0,0,2,5
"143076","teresacorsale",0,0,3,5
"143077","martavezzani",0,0,4,5
"143078","nedoden",0,0,2,5
"143079","chiarapastori",0,0,9,5
"143080","gooomick",0,0,3,5
"143081","ste___________",0,0,4,5
"143088","tenderpie",0,0,20,5
"143089","ramona_07",0,0,4,5
"143094","marti_1294",0,0,18,5
"143095","increaseyourbuzznow",0,0,2,5
"143097","ma_falda_",0,0,2,5
"143103","achille.stocchi",0,0,2,5
"143104","igersmodena",0,0,4,5
"143105","noaeilamsadeh",0,0,10,5
"143110","saralovv",0,0,4,5
"143113","carol.silva2014",0,0,3,5
"143114","fool84",0,0,7,5
"143116","adimaa",0,0,2,5
"143118","foodielicious_dk",0,0,4,5
"143119","pabloalekoh",0,0,2,5
"143121","cafetarrazu",0,0,2,5
"143122","gabrielasilias",0,0,2,5
"143123","ozzy_88",0,0,15,5
"143124","valeriaslittlecity",0,0,28,5
"143126","yoshiwo32",0,0,8,5
"143128","chiarazabatta98",0,0,3,5
"143135","sbrandh",0,0,2,5
"143138","alice_quattrone",0,0,9,5
"143143","kattttttttttttia",0,0,11,5
"143144","94andreas",0,0,3,5
"143146","aubeli1966",0,0,5,5
"143147","nenziic",0,0,9,5
"143149","elainecyning",0,0,11,5
"143151","cucofirenze",0,0,12,5
"143153","goatscheeseappreciationsociety",0,0,21,5
"143154","ackyart",0,0,28,5
"143155","seriousman72",0,0,6,5
"143156","hodstingupie",0,0,17,5
"143157","craftzeefactory",0,0,17,5
"143159","anto_argento26",0,0,4,5
"143160","rockadeezy",0,0,5,5
"143161","ilpampano",0,0,6,5
"143166","_heychiara_",0,0,13,5
"143167","egizemince",0,0,3,5
"143171","jeanfr87",0,0,5,5
"143174","elisavet1964",0,0,3,5
"143177","caterinacannizzaro",0,0,5,5
"143178","lizziicat",0,0,3,5
"143179","eliss_c",0,0,5,5
"143181","stellamanoli89",0,0,11,5
"143183","fortuleo",0,0,3,5
"143184","archangelphoto",0,0,2,5
"143191","ikmalfauzan",0,0,5,5
"143193","chiarasorrenti",0,0,3,5
"143194","rabab.16",0,0,11,5
"143195","robertafontanaa",0,0,9,5
"143197","fabiolamorelli",0,0,3,5
"143198","stefisb67",0,0,5,5
"143200","sam_frn",0,0,33,5
"143202","martamazzeo91",0,0,3,5
"143204","pack_87",0,0,2,5
"143207","chiaratibido",0,0,3,5
"143209","francescagazzani",0,0,2,5
"143211","silviarom20",0,0,8,5
"143212","golfopolikayak",0,0,2,5
"143215","tom.pap",0,0,11,5
"143216","portepergarage",0,0,2,5
"143219","leahminium",0,0,4,5
"143227","sofibaghera",0,0,32,5
"143229","bnefashionblogger",0,0,3,5
"143230","maytb",0,0,2,5
"143234","kanbulo",0,0,3,5
"143235","camilla_bozzini",0,0,2,5
"143236","alessandraschia",0,0,9,5
"143237","eleonoramalfitana",0,0,28,5
"143238","giovannabiancoo",0,0,2,5
"143243","danielonez",0,0,9,5
"143244","lasalsaaurora",0,0,6,5
"143247","smilzooo70",0,0,6,5
"143249","longforinfinite",0,0,6,5
"143255","eatanddrinkall",0,0,6,5
"143259","paula_pakina",0,0,2,5
"143261","mauraaaaaaaaaaaaa_____________",0,0,15,5
"143262","patrizia_iorio",0,0,17,5
"143264","_____martina__",0,0,2,5
"143266","davydenkaa",0,0,2,5
"143269","davidefccl",0,0,2,5
"143270","alessandratambasco",0,0,12,5
"143271","albicocca11",1,0,3,5
"143272","ladyairaa",0,0,4,5
"143273","adelina_d",0,0,5,5
"143274","karolka_82",0,0,6,5
"143276","___standalone___",0,0,14,5
"143278","mastrispeziali",0,0,15,5
"143282","alsauma",0,0,2,5
"143283","nina_charlette",0,0,2,5
"143284","danielasalati",0,0,2,5
"143285","inbar_fingerhut",0,0,15,5
"143286","rosselland",0,0,5,5
"143287","gusthouse",0,0,5,5
"143288","atrium09",0,0,3,5
"143290","raffaella7219",0,0,39,4
"143292","numalimoux",0,0,3,5
"143293","chiarug",0,0,29,5
"143294","riccirene",0,0,23,5
"143296","emilou2910",0,0,5,5
"143297","saraeisuoibijoux",0,0,2,5
"143303","flavinha.maciel",0,0,2,5
"143305","miss_laurensmith",0,0,2,5
"143307","bendcstr",0,0,2,5
"143308","cakescookiesandmuffins",0,0,9,5
"143309","deliciouslywhitty",0,0,2,5
"143310","elihoffner",0,0,2,5
"143311","__ilaria__84",0,0,8,5
"143315","ac77ud",0,0,3,5
"143322","sabinabelfiore",0,0,2,5
"143323","vickart",0,0,40,4
"143324","schlosshotel.mirabell",0,0,2,5
"143325","serena_barberio",0,0,3,5
"143330","martina_buttitta",0,0,157,4
"143332","giopowie",0,0,7,5
"143333","sarettars",0,0,4,5
"143335","ig_novara",0,0,3,5
"143340","lamoraincucina",0,0,53,4
"143359","jsmith364",0,0,3,5
"143362","arries19663614",0,0,3,5
"143363","pablolionheart",0,0,13,5
"143366","lovmilano",0,0,2,5
"143372","ilariafagugh",0,0,10,5
"143373","selimmsahinn",0,0,9,5
"143374","martip21",0,0,3,5
"143375","achiiiag",0,0,2,5
"143382","felicigiorgio",0,0,6,5
"143383","rulonm",0,0,5,5
"143386","instaccx",0,0,2,5
"143388","valentina_adventurina",0,0,4,5
"143389","erlinamorning",0,0,2,5
"143390","fatimamessana",0,0,2,5
"143392","tappano",0,0,2,5
"143398","briritoli",0,0,2,5
"143401","sidselkarlsen",0,0,3,5
"143403","darionegri",0,0,11,5
"143404","cinci74",0,0,6,5
"143407","lenasnejder",0,0,4,5
"143409","expelliarmuss",0,0,2,5
"143411","deborag83",0,0,2,5
"143412","emme_al_quadrato",0,0,5,5
"143413","lauretta_on",0,0,19,5
"143414","22yearsofhell",0,0,4,5
"143418","cecillsbrunells",0,0,4,5
"143422","aaddams",0,0,3,5
"143427","sos_starvingorstuffed",0,0,7,5
"143428","_alessia_pi",0,0,5,5
"143430","chefstevenhawaii",0,0,58,4
"143431","strongest_version_of_myself",0,0,2,5
"143437","browniehouse_sukhumvit",0,0,5,5
"143439","mylifeincolo",0,0,2,5
"143441","pataupatoto",0,0,49,4
"143442","rominapaestum",0,0,23,5
"143444","bemytravelmuse",0,0,3,5
"143445","tata_deny",0,0,19,5
"143456","0esmeralda0",0,0,4,5
"143457","alliesinwonderlandd",0,0,3,5
"143465","tati.micheli",0,0,6,5
"143467","rosmar1010",0,0,4,5
"143469","happynema",0,0,3,5
"143470","gebo_75",0,0,25,5
"143471","jays_bakingmecrazy",0,0,2,5
"143473","sy_l_via",0,0,5,5
"143474","nghnatureph",0,0,2,5
"143475","paola_c_r",0,0,13,5
"143476","lundell2014",0,0,3,5
"143477","elianatamago",0,0,3,5
"143485","ame_ratatouille_smw",0,0,4,5
"143486","jewdiary",0,0,2,5
"143490","claremoletto",0,0,3,5
"143491","adeliasodano",0,0,4,5
"143493","justandyvu",0,0,2,5
"143494","pilipinaskotd",0,0,2,5
"143500","emilija306",0,0,3,5
"143505","giadadolce_",0,0,34,5
"143509","chocolateballroom",23,0,163,3
"143511","ruggia89",0,0,2,5
"143517","emile_vi",0,0,2,5
"143518","isottalabionda",0,0,5,5
"143519","diego_caprini",0,0,15,5
"143520","kajagun",0,0,21,5
"143523","gaiurecovery",0,0,28,5
"143526","vicentinigabriel",0,0,2,5
"143529","secret_lady99",0,0,3,5
"143530","vale_dnt",0,0,4,5
"143532","sparkmodeapp",0,0,2,5
"143533","gasparinigiulia",0,0,5,5
"143534","natashamessina_94",0,0,2,5
"143539","beashealthydiary",0,0,11,5
"143545","tinatea_p",0,0,4,5
"143547","aldose",0,0,2,5
"143549","silvia.zardo",0,0,3,5
"143550","albypan",0,0,3,5
"143552","vaaalina",0,0,4,5
"143555","samuelepenzo",0,0,4,5
"143557","zottadonato",0,0,2,5
"143565","sarah_kay_sugar",0,0,7,5
"143568","_penguins_1066",0,0,2,5
"143569","xenophaedja",0,0,4,5
"143571","a.rumsey",0,0,2,5
"143576","unajosephina",0,0,3,5
"143579","misterflopatrick",0,0,3,5
"143580","biancamnovarese",0,0,4,5
"143585","alessiameucci",0,0,19,5
"143586","mjj0303",0,0,3,5
"143588","mara8787",0,0,2,5
"143590","jolie_demoiselle_elena",0,0,2,5
"143591","anna_rodi_",0,0,14,5
"143593","nang_dutchy",0,0,4,5
"143594","martinapurgato",0,0,2,5
"143600","34fuso",0,0,3,5
"143601","fracybe",0,0,12,5
"143602","foreigntresy",0,0,2,5
"143609","ireprincy",0,0,5,5
"143613","zgportal",0,0,15,5
"143614","drybas666",0,0,3,5
"143615","annacioff",0,0,4,5
"143616","mandirhagstrom89",0,0,2,5
"143617","d_esda",0,0,10,5
"143619","spianipponica",0,0,2,5
"143620","vanillanaicol",0,0,12,5
"143622","lucagiordano1656854",0,0,13,5
"143624","scamporella",0,0,2,5
"143625","antolag91",0,0,7,5
"143630","roberta_ra",0,0,4,5
"143632","saramigliobs",0,0,2,5
"143633","lefkigoula",0,0,10,5
"143643","blalucam",0,0,5,5
"143646","gastronomiapractica",0,0,37,4
"143647","alrman",0,0,2,5
"143648","federica_elia99",0,0,3,5
"143651","emanuelasss_92",0,0,2,5
"143652","pnat87",0,0,3,5
"143655","julia_trotzig",0,0,2,5
"143658","sir_astorias",0,0,2,5
"143660","bianconigliobianco",0,0,11,5
"143662","elen_ni11",0,0,3,5
"143664","manucarv",0,0,3,5
"143666","marimoro",0,0,3,5
"143679","loredanaastrini",0,0,2,5
"143681","queenofbadtiming",0,0,6,5
"143682","manoncalonne",0,0,2,5
"143684","kahconstructions",0,0,3,5
"143686","madeinkatia",0,0,2,5
"143687","aroundthecorner_pg",0,0,5,5
"143697","fricassea",0,0,3,5
"143699","paolar_19",0,0,7,5
"143700","dallesandrogiselle",0,0,4,5
"143704","teahen",0,0,22,5
"143706","mariapalmentieri",0,0,11,5
"143707","ireneburgo",0,0,3,5
"143713","mariacleme",0,0,16,5
"143714","tvmilan",0,0,6,5
"143715","any1981.ua",0,0,3,5
"143716","sheerytaerytory",0,0,2,5
"143718","trilobyte__",0,0,4,5
"143719","sprucida_",0,0,14,5
"143724","marusya_cz",0,0,4,5
"143726","rafaelapericleous",0,0,6,5
"143728","minnewyork",0,0,4,5
"143730","mysweethealthylifestyle",0,0,20,5
"143739","josusette",0,0,5,5
"143741","nicolaeccher",0,0,2,5
"143745","youngfrenchtraveller",0,0,2,5
"143746","yourtravellist",0,0,4,5
"143747","casadelserramento",0,0,6,5
"143748","aleemilida",0,0,2,5
"143752","lullismile",1,0,5,5
"143754","shakeitout__",0,0,9,5
"143759","vixsnapspix",0,0,6,5
"143760","terkagray",0,0,2,5
"143764","cassiano_fuck",0,0,4,5
"143765","_g.l.m.c_",0,0,24,5
"143767","thomas.tina",0,0,4,5
"143769","_erykina_",0,0,3,5
"143770","michelaschiabel",0,0,2,5
"143771","diva_a_colori",0,0,2,5
"143772","kre0",0,0,3,5
"143773","dab_easy",0,0,2,5
"143775","eleonoracorbellini",0,0,5,5
"143777","vale_sun_vale89",0,0,3,5
"143778","lkr50",0,0,4,5
"143779","chicchi_03",0,0,4,5
"143780","gloriacatty",0,0,90,4
"143782","fede23dance_01",0,0,7,5
"143793","giu227mal",0,0,6,5
"143798","sousittoo",0,0,2,5
"143799","mionuovonome",0,0,7,5
"143801","livnatc23",0,0,3,5
"143805","annalovesbeta",0,0,7,5
"143807","juliets26",0,0,3,5
"143808","1234gm",0,0,10,5
"143809","ivy6002_tripleb",0,0,4,5
"143812","sarah_uk00",0,0,2,5
"143815","eatcuteblog",0,0,9,5
"143816","jxrxh",0,0,2,5
"143819","igma_",0,0,7,5
"143821","mrs.mcveey",0,0,2,5
"143823","danigioart",0,0,9,5
"143824","matangoz",0,0,3,5
"143825","lorsalvadore",0,0,10,5
"143826","sweet_manu_",0,0,35,5
"143829","marymachle",0,0,2,5
"143831","keren103fm",0,0,9,5
"143832","mikyabis79",0,0,16,5
"143833","francescaromanafuiano",0,0,3,5
"143836","lorette.piensjot",0,0,7,5
"143838","giuliabonna",0,0,2,5
"143840","lolita.13",0,0,17,5
"143841","lizif82",0,0,4,5
"143845","luxcords",0,0,2,5
"143849","tittyagostinelli",0,0,5,5
"143851","beygale_app",0,0,6,5
"143852","pitchayaanit",0,0,2,5
"143854","crabtreeandevelyn_brescia",0,0,8,5
"143858","_healthyandhappiness",0,0,12,5
"143862","life.is.waiting",0,0,5,5
"143863","robertapetito",0,0,72,4
"143864","julie_frommars",0,0,6,5
"143865","sezenumitli",0,0,5,5
"143867","munaqubori",0,0,16,5
"143869","roseem18",0,0,2,5
"143870","anyviola",0,0,12,5
"143872","matteocanaparo",0,0,2,5
"143880","photographyezgi",0,0,5,5
"143881","alessandrosironi",0,0,3,5
"143882","healthylifestylefood",0,0,7,5
"143884","misspennype",0,0,4,5
"143886","batelge",0,0,7,5
"143887","milivankatova",0,0,2,5
"143889","sunsand27",0,0,3,5
"143890","cjakasewinggurl",0,0,3,5
"143891","anchoredandroid",0,0,3,5
"143892","shishil",0,0,16,5
"143896","enri007",0,0,3,5
"143900","jenny_sal",0,0,2,5
"143901","simonaromano_",0,0,5,5
"143902","cristalaabeverlin",0,0,4,5
"143904","santiagorical",0,0,2,5
"143905","vittoriadegan_",0,0,5,5
"143907","inciampando",0,0,3,5
"143909","bielletorrys",0,0,3,5
"143915","patrizia.manca",0,0,26,5
"143921","hagaryehoudai",0,0,5,5
"143922","tfridaynightst",0,0,2,5
"143929","szkmetals",0,0,3,5
"143931","cardio_d",0,0,3,5
"143934","claudia_inkedmom",0,0,2,5
"143936","shirbuch",0,0,3,5
"143939","valerio_civitella",0,0,19,5
"143943","robertagilardi",0,0,2,5
"143947","ral121224",0,0,2,5
"143948","rika_freebirds",0,0,2,5
"143951","zweckeryossi",0,0,5,5
"143952","stinassweetlife",0,0,5,5
"143957","janiovi",0,0,3,5
"143958","francesca.testi",0,0,2,5
"143959","alescor27",0,0,2,5
"143963","mzaretta",0,0,76,4
"143964","claudiaconsonni",0,0,4,5
"143967","isabellarispoli",0,0,2,5
"143968","lahzen",0,0,2,5
"143981","camillabaroncini",0,0,177,4
"143982","sevgi_dolu_mutfagimmm",0,0,3,5
"143983","silvi__a__",0,0,23,5
"143985","coolinari",0,0,9,5
"143988","flock_monster",0,0,2,5
"143989","sonocanonista",0,0,7,5
"143992","kikii_______",0,0,2,5
"143993","chefsera",0,0,4,5
"143995","sorauri",0,0,2,5
"144001","kerim_oktay",0,0,3,5
"144003","ssseul__",0,0,3,5
"144004","natsedai",0,0,3,5
"144008","sharyc93",0,0,2,5
"144011","valeriaansuini",0,0,19,5
"144012","bridgelena",0,0,2,5
"144014","copenhagenkitchen",0,0,6,5
"144016","augustinegugu",0,0,5,5
"144018","nicorossi1991",0,0,4,5
"144020","chefvalerie",0,0,2,5
"144022","emanuelarizzo1",0,0,21,5
"144025","dmitry_luzgan",0,0,4,5
"144027","mhrrmgl",0,0,2,5
"144032","35mancina",0,0,3,5
"144035","alshamlawe___11",0,0,2,5
"144036","ciottapasquale",0,0,2,5
"144037","alicevrd",0,0,5,5
"144041","theglittercompanyit",0,0,11,5
"144043","seunghi.n",0,0,2,5
"144044","saraleoncini",0,0,10,5
"144049","capriccio_moda",0,0,3,5
"144050","franga00",0,0,4,5
"144051","foodsdotcom",0,0,14,5
"144052","barbarafini",0,0,18,5
"144053","cook.bake.love",0,0,2,5
"144055","mara_piras",0,0,10,5
"144056","luciatone",0,0,5,5
"144057","lovefoodhc",0,0,4,5
"144058","eatcleanlivefree",0,0,2,5
"144059","lucrezia.berto",0,0,19,5
"144064","ofer_wiz",0,0,36,5
"144065","marica_martorana",0,0,9,5
"144069","war_on_errorism",0,0,5,5
"144072","angitapepi2014",0,0,4,5
"144074","tomerchef",0,0,16,5
"144076","oguzsporty",0,0,2,5
"144081","rfiotaki",0,0,14,5
"144083","carmen.dangelo",0,0,46,4
"144087","saks_giftcard",0,0,2,5
"144089","anna_indreamland",13,0,77,2
"144096","crematedcoffin",0,0,4,5
"144101","fioccofiocco",0,0,10,5
"144104","candyperfumegirl_",0,0,4,5
"144105","nanofrank",0,0,2,5
"144108","wineguy1969",0,0,3,5
"144110","yoogeniuslee",0,0,2,5
"144112","ariberti",0,0,2,5
"144113","oneofthemichaels",0,0,10,5
"144116","iltrilemma",0,0,2,5
"144118","mere_cavs",0,0,3,5
"144119","galvani_calzature",0,0,14,5
"144123","keren_peretz102",0,0,10,5
"144125","punto_gi",0,0,8,5
"144126","carlayedalian",0,0,5,5
"144130","emiliavalli1",0,0,2,5
"144133","leannylev",0,0,2,5
"144134","lunavigni",0,0,21,5
"144135","mqsounds",0,0,5,5
"144136","luisa_mehrl",0,0,3,5
"144141","sanjnjalica",0,0,4,5
"144146","mesmerize_fashion",0,0,2,5
"144147","hamesanenet",0,0,2,5
"144148","ilsaporedelsole",0,0,2,5
"144150","sturdyenb",0,0,2,5
"144152","ess.kaye",0,0,19,5
"144153","tapfitofficial",0,0,8,5
"144155","total9significantly",0,0,2,5
"144156","mikeholzarchitect",0,0,8,5
"144160","annadeleonardis",0,0,4,5
"144162","magdalenaholzeer",0,0,14,5
"144163","elenapavesi",0,0,2,5
"144165","svevapricolo",0,0,8,5
"144173","ilikeminewithlettuceandtomato",0,0,2,5
"144178","sharayarenee",0,0,3,5
"144183","khanirbaz59",0,0,2,5
"144184","lamascia",0,0,4,5
"144185","tlg_gztk",0,0,4,5
"144187","kattivissima_v",0,0,6,5
"144193","healthywithoutmyed",0,0,2,5
"144194","atesuster",0,0,56,4
"144195","_clo_84",0,0,6,5
"144197","cucciola.dolciosa",0,0,12,5
"144198","miki_do",0,0,2,5
"144200","iamthestory1",0,0,2,5
"144202","seydaayanar",0,0,3,5
"144204","tomaszkrolik",0,0,2,5
"144210","gldkah",0,0,5,5
"144212","mazzarolo",0,0,5,5
"144219","danololo",0,0,3,5
"144220","olivia_chierighini",0,0,2,5
"144227","mchiara_zac",0,0,4,5
"144229","galkozg",0,0,9,5
"144231","purplequeenb7",0,0,2,5
"144233","serega.kilivnik",0,0,4,5
"144234","pforcefitness",0,0,2,5
"144236","gejdiv",0,0,2,5
"144237","naocuomo",0,0,2,5
"144238","benetozi",0,0,15,5
"144239","giovanni7iacovelli",0,0,2,5
"144241","sophiepoxon11",0,0,2,5
"144244","adyy_cam",0,0,5,5
"144245","man.shoppe",0,0,3,5
"144246","ciaociaociaoocia",0,0,2,5
"144247","edmea63",0,0,6,5
"144248","matticiri",0,0,6,5
"144249","yahaloma",0,0,4,5
"144252","__t_o_n__",0,0,2,5
"144253","mayasoekandar",0,0,2,5
"144255","giusi_mda",0,0,2,5
"144256","giorgiavecchiotti",0,0,3,5
"144257","hellspawn19852",0,0,2,5
"144259","erixarrietty",0,0,3,5
"144260","fredstucin",0,0,3,5
"144264","julie_argento97",0,0,2,5
"144267","peonia_",0,0,3,5
"144270","aailaar",0,0,3,5
"144275","ramazan0321",0,0,8,5
"144276","_luna7_",0,0,5,5
"144277","mariarosapalmi",35,0,66,3
"144278","roykeaneofficial",0,0,2,5
"144279","sterkdynasty",0,0,6,5
"144280","ermin_k",0,0,2,5
"144283","vittorio96cl",0,0,3,5
"144284","tizianariva",0,0,5,5
"144286","leonardo___17",0,0,2,5
"144288","catekensy",0,0,2,5
"144291","askmordo",0,0,2,5
"144292","fleurdelys_bijoux",0,0,10,5
"144293","alexbevi91",0,0,3,5
"144300","kuncio1",0,0,7,5
"144301","amelieloup",0,0,3,5
"144302","giappini",20,0,29,3
"144303","benedita_feliciana",0,0,2,5
"144304","sariblanche",0,0,2,5
"144305","domenico_bacci",0,0,10,5
"144311","eleganceduherisson",0,0,4,5
"144312","k8estallings",0,0,2,5
"144313","ala.gioia",0,0,5,5
"144314","laurapacia18",0,0,3,5
"144318","gokijis",0,0,3,5
"144319","lastsuspect",0,0,3,5
"144320","almpan",0,0,7,5
"144321","cortedelcastello",0,0,6,5
"144324","uniquekitchengadgets",0,0,8,5
"144327","doronmolchansky",0,0,5,5
"144329","moraksarah",0,0,5,5
"144330","francamartone",0,0,19,5
"144331","unmondodolce",0,0,48,4
"144337","miawollas",0,0,5,5
"144338","ma_da76",0,0,2,5
"144342","mylittlebakerydream",0,0,2,5
"144348","valentina.atzeni.180",0,0,129,4
"144350","kioccia_kioccia",0,0,4,5
"144352","ilmiopastosano",0,0,26,5
"144353","genero_the_great",0,0,2,5
"144354","greenmelond",0,0,5,5
"144355","luciacavedon",0,0,2,5
"144356","mariaporcelli",0,0,4,5
"144358","tangs520",0,0,2,5
"144359","andreia_f_matias",0,0,2,5
"144360","northern_dimension",0,0,4,5
"144363","fit4healthyfood",0,0,9,5
"144364","robycavalle",0,0,10,5
"144369","macbouche",0,0,2,5
"144371","albi_tino",0,0,2,5
"144374","renzobs49",0,0,3,5
"144375","sevinc_n_",0,0,2,5
"144379","brandonisfat",0,0,2,5
"144381","saranamazova",0,0,2,5
"144387","natparisi",0,0,3,5
"144392","instaprettiestladies",0,0,2,5
"144396","carina_foodistas",0,0,3,5
"144400","beabettermuslim",0,0,2,5
"144401","martinuccya_02",0,0,9,5
"144402","alexius1",0,0,2,5
"144407","claudiagolluscio87",0,0,3,5
"144408","zenonida",0,0,20,5
"144410","mirandaoliva",0,0,2,5
"144414","miss_aghi",0,0,5,5
"144416","chiel_rose",0,0,23,5
"144420","beledra",0,0,7,5
"144421","kevinramosphotography",0,0,2,5
"144422","chefjbald",0,0,2,5
"144423","monica_scarda",0,0,5,5
"144425","5terry5",0,0,6,5
"144426","tatiselini",0,0,3,5
"144427","marianna7490",0,0,2,5
"144428","nilinco",0,0,2,5
"144431","paolis995",0,0,4,5
"144434","nmk_maa",0,0,2,5
"144436","vale_marinelli",0,0,4,5
"144438","nonsonomarilyn",0,0,5,5
"144441","denis.e_",0,0,8,5
"144444","ravrav80",0,0,28,5
"144447","chyarstal",0,0,4,5
"144450","maryg_mercaldi",0,0,10,5
"144451","giu_pode",0,0,15,5
"144452","ale94bs",0,0,2,5
"144454","samrakhawaja",0,0,2,5
"144464","giuliapignotti",0,0,2,5
"144466","dapperedman",0,0,3,5
"144468","hackler2015",0,0,2,5
"144469","ulicido",0,0,2,5
"144470","monicafranceschini",0,0,6,5
"144475","susettamezzacasa",0,0,39,4
"144477","bfgf4",0,0,2,5
"144480","_federicallegaro_",0,0,3,5
"144487","danielaxlaura",0,0,4,5
"144488","martaariza",0,0,2,5
"144490","abbeenyc",0,0,77,4
"144493","alecoen",0,0,12,5
"144495","anthony_nobile",0,0,3,5
"144496","alimassi",0,0,2,5
"144497","behbehani_shot",0,0,12,5
"144501","sabbotino",0,0,13,5
"144503","emydisa",0,0,7,5
"144508","jolgol",0,0,4,5
"144509","michele_domenico_spampinato",0,0,9,5
