username,photosCount,commentsCount,likesCount
"moeyou1",0.0,0.0,1
"chocake",0.0,0.0,1
"szimnitsky7",0.0,0.0,1
"blu_lizard",0.0,0.0,1
"jusik_fedotova",0.0,0.0,1
"mom_athlete_veteran",0.0,0.0,1
"kigore",0.0,0.0,1
"abukharroub",0.0,0.0,2
"angelycq36",0.0,0.0,1
"happyres",0.0,0.0,1
"nataliee_lopezz_",0.0,0.0,2
"_juzz98",0.0,0.0,1
"igerslist_beauty",0.0,0.0,1
"seefhkatha",0.0,0.0,1
"damjanovicka_",0.0,0.0,1
"xavier_ta_vie",0.0,0.0,1
"rodrigues_gu",0.0,0.0,1
"sedaliapalatresi",0.0,0.0,2
"danielamik",0.0,0.0,1
"louiemadeit",0.0,0.0,4
"oficialcarol_",0.0,0.0,1
"nicologrillodellaberta",0.0,0.0,8
"avventurosara",0.0,0.0,2
"e15.14",0.0,0.0,12
"aliendeallstar",0.0,0.0,3
"champagne__melissa__francois",0.0,0.0,1
"itremerli",0.0,0.0,1
"vegasphotodude",0.0,0.0,1
"02.16am",0.0,0.0,1
"st_sukie",0.0,0.0,5
"nonlyn",0.0,0.0,1
"camillatwentytwo",0.0,0.0,6
"benedettaargenio",0.0,0.0,1
"king_quick1970",0.0,0.0,1
"anotherstudio_roma",0.0,0.0,1
"_harpermade",0.0,0.0,1
"joshuammadison",0.0,0.0,17
"wypyj",0.0,0.0,7
"sergburyakov",0.0,0.0,1
"_love_animals_for_ever",0.0,0.0,3
"martinabianchi137",0.0,0.0,1
"patsyspizza",0.0,0.0,17
"iris_andriola",0.0,0.0,2
"wayne_j86",0.0,0.0,2
"luky.1991",0.0,0.0,3
"shira__h",0.0,0.0,1
"imma_9101",0.0,0.0,8
"joloitoa",0.0,0.0,1
"shamirulofficial",0.0,0.0,1
"corsaronero2",0.0,0.0,9
"bistrogrinberg",0.0,0.0,1
"alessandroodierna",0.0,0.0,2
"leilalikes",0.0,0.0,1
"og.fisher",0.0,0.0,1
"teresavnbb",0.0,0.0,1
"e__music",0.0,0.0,2
"nicechristen",0.0,0.0,1
"aftabs_visual_arts",0.0,0.0,1
"travelsavvysite",0.0,0.0,1
"carolineg._",0.0,0.0,1
"ig_reggioemilia",0.0,0.0,6
"gastons_not_an_elf",0.0,0.0,12
"tonytannous123",0.0,0.0,1
"nemmiblabla",0.0,0.0,1
"oleopnc",0.0,0.0,2
"wrzoosek",0.0,0.0,1
"michaelcaseau",0.0,0.0,1
"chadbinien",0.0,0.0,2
"helenrelativestyle",0.0,0.0,2
"moodyst",0.0,0.0,5
"cestlavie_clothing",0.0,0.0,1
"sabely",0.0,0.0,1
"flemed",0.0,0.0,1
"dolcebunnie",0.0,0.0,1
"fernandoweslei",0.0,0.0,1
"hildeukkelberg",0.0,0.0,1
"hilaris666",0.0,0.0,2
"flyingfish420",0.0,0.0,2
"pastabiz",0.0,0.0,1
"sea_chef99",0.0,0.0,5
"a7mad_fh",0.0,0.0,1
"gcooler",0.0,0.0,1
"ravennnatayaa",0.0,0.0,1
"macpaolo",0.0,0.0,2
"mona__rosa",0.0,0.0,6
"fry_cook_bake",0.0,0.0,2
"the_muy_bueno",0.0,0.0,3
"rapanella_mood",0.0,0.0,1
"headmachine01",0.0,0.0,1
"predrag_panic",0.0,0.0,1
"lady_blackmoth",0.0,0.0,2
"sofiazuzzaro",0.0,0.0,1
"ddylanthomass",0.0,0.0,1
"jennyayer",0.0,0.0,1
"myfoodpassion",0.0,0.0,17
"salmasamaha",0.0,0.0,1
"tiztomb",0.0,0.0,1
"_taylorralynn",0.0,0.0,1
"nicoleteglia",0.0,0.0,1
"dawidskoczylas",0.0,0.0,1
"i_am_ilaria",0.0,0.0,1
"ecig_parlor_houston",0.0,0.0,1
"ceemalfi",0.0,0.0,10
"jackiejihyekim",0.0,0.0,2
"alice_lin04",0.0,0.0,1
"grazia_t_73",0.0,0.0,18
"andreaalienda",0.0,0.0,1
"cloudssmaker",0.0,0.0,1
"mattiataddeucci",0.0,0.0,1
"spartacus_gratitudetoall",0.0,0.0,1
"judinu93",0.0,0.0,1
"lacamelaa",0.0,0.0,1
"wooliscool",0.0,0.0,3
"miri.cuff",0.0,0.0,3
"marcus_verdi",0.0,0.0,1
"thomaso72",0.0,0.0,2
"carolitaestevez",0.0,0.0,1
"gremoltens",0.0,0.0,1
"raphayella",0.0,0.0,1
"fabiolar.93",0.0,0.0,7
"keskipiste",0.0,0.0,1
"ayfrmrcn",0.0,0.0,5
"essencia_de_mussa",0.0,0.0,21
"federicaguido_",0.0,0.0,4
"cavall0_13",0.0,0.0,1
"serena_dinicola",0.0,0.0,3
"mkyungsoo9396",0.0,0.0,1
"chefroberto71",0.0,0.0,2
"a.almarsh",0.0,0.0,1
"ma_domani_domani",0.0,0.0,1
"lukasessa",0.0,0.0,1
"dudinha123gi",0.0,0.0,2
"yazan_najem8",0.0,0.0,15
"lote_zagare",0.0,0.0,1
"rosh_insta_forevs",0.0,0.0,1
"costabravapirineu",0.0,0.0,1
"demi_pease",0.0,0.0,1
"tinolaand",0.0,0.0,1
"itzys_corner",0.0,0.0,1
"_zahra_az",0.0,0.0,1
"giulianasilvestro",0.0,0.0,2
"missjelious",0.0,0.0,8
"rebeccabaldasseroni",0.0,0.0,1
"blubrunella",1,0.0,12
"susannachiara",0.0,0.0,1
"antoniobanegas16",0.0,0.0,1
"elizalovezmusic",0.0,0.0,1
"himawari_emi",0.0,0.0,4
"mandypumps",0.0,0.0,1
"layth1991",0.0,0.0,1
"lezzetduragi321",0.0,0.0,3
"baocozinha",0.0,0.0,11
"ren_healthedition",0.0,0.0,1
"australiaila",0.0,0.0,2
"eltataros35",0.0,0.0,1
"ravid_klayman",0.0,0.0,1
"valentina.c756",0.0,0.0,1
"zen_is_not_a_philosophy",0.0,0.0,2
"innes_67",0.0,0.0,1
"miky_687",0.0,0.0,1
"gh_mortazavi",0.0,0.0,1
"moffea",0.0,0.0,1
"marizaloredo",0.0,0.0,1
"rafaela_ch",0.0,0.0,1
"paulaoliveira.fotografia",0.0,0.0,3
"jacacitynasveia",0.0,0.0,1
"zoevizoe",0.0,0.0,3
"mygourmetbakery",0.0,0.0,2
"samsara1983",0.0,0.0,2
"enry_chica",0.0,0.0,6
"mountaination",0.0,0.0,1
"doriantosca.jpg",0.0,0.0,1
"tiziana_sciarrillo",0.0,0.0,1
"ergidejvi",0.0,0.0,1
"elenacamarilla",0.0,0.0,14
"paolaserra67",0.0,0.0,2
"bennjaminryan",0.0,0.0,1
"staciesdietitianmission",0.0,0.0,2
"fedemadd",0.0,0.0,3
"elisabetta_caldelli",0.0,0.0,1
"marawa_99",0.0,0.0,1
"mari.zito",0.0,0.0,1
"gayforjesus69",0.0,0.0,1
"karoliz1289",0.0,0.0,1
"chiaramometto",0.0,0.0,1
"235_240mm",0.0,0.0,2
"fra.ixus.86",0.0,0.0,1
"6noracha",0.0,0.0,2
"aaroncarlsson",0.0,0.0,1
"guidobenedetti",0.0,0.0,1
"luigiguarino",0.0,0.0,1
"mala_maki",0.0,0.0,2
"ivyl_",0.0,0.0,1
"robertatappata",0.0,0.0,1
"chrsdms",0.0,0.0,1
"__ro___",0.0,0.0,5
"valegiruz",0.0,0.0,37
"jakartastreetfood",0.0,0.0,1
"chrisphenix",0.0,0.0,1
"pejalothman",0.0,0.0,1
"beautilitarian",0.0,0.0,1
"lieve19736803",0.0,0.0,1
"fedifede",0.0,0.0,3
"triston_brinker",0.0,0.0,1
"coders_porvida",0.0,0.0,1
"yogamandala",0.0,0.0,3
"davidecalza1",0.0,0.0,20
"courtneyscupcakes_",0.0,0.0,1
"sassaccia",0.0,0.0,3
"afreitassantos",0.0,0.0,3
"fennyg",0.0,0.0,1
"mediamamman.se",0.0,0.0,1
"grugsgoon",0.0,0.0,1
"zighy71",0.0,0.0,3
"sil_vi_etta80",0.0,0.0,1
"ash.lei.g.h",0.0,0.0,1
"minimalista_ve",0.0,0.0,2
"steven.fit",0.0,0.0,1
"noryfiore",0.0,0.0,1
"enogastronomia_lecasette",0.0,0.0,11
"fab._.christina",0.0,0.0,1
"joanaac97",0.0,0.0,1
"belledoucesalope",0.0,0.0,14
"gunun_karesi",0.0,0.0,2
"00dominik00",0.0,0.0,1
"milliaudrey74",0.0,0.0,6
"latitude_of_style",0.0,0.0,1
"papaki_",0.0,0.0,9
"nenuskaaa",0.0,0.0,3
"veruskaguerrero",0.0,0.0,2
"ruggala",0.0,0.0,3
"michelaimati",0.0,0.0,3
"muntherhejazi",0.0,0.0,1
"crm234",0.0,0.0,1
"hugmejade",0.0,0.0,1
"ilbob77",0.0,0.0,1
"volaresrestaurant",0.0,0.0,6
"gius_car",0.0,0.0,1
"rosberrie_",0.0,0.0,1
"silviamongelli",0.0,0.0,1
"lukinazg",0.0,0.0,2
"azita.sohrabi",0.0,0.0,9
"nadiasssss___",0.0,0.0,1
"shanlyw",0.0,0.0,1
"icanalwayseat",0.0,0.0,1
"olya_media",0.0,0.0,1
"lisemoreau",0.0,0.0,11
"mirandasnotebook",0.0,0.0,1
"mariel_cetera",0.0,0.0,4
"gatto.d",0.0,0.0,1
"cetonide",0.0,0.0,1
"fighter03_88",0.0,0.0,5
"tamdam",0.0,0.0,6
"viviansophie_",0.0,0.0,1
"alicebet",0.0,0.0,1
"ilariatess_",0.0,0.0,1
"naomi.o_617",0.0,0.0,1
"iljocker",0.0,0.0,1
"mirianamolino",0.0,0.0,4
"edoued",0.0,0.0,1
"lalolalovables",0.0,0.0,3
"cathooustagram",0.0,0.0,1
"khiasol",0.0,0.0,4
"castellodicly",0.0,0.0,1
"ariannadelonghi",0.0,0.0,1
"tecza_w_ciemnym_lesie",0.0,0.0,1
"anna_vertullo",0.0,0.0,2
"regularsports",0.0,0.0,1
"alice_storia25",0.0,0.0,2
"ilatanzillo",0.0,0.0,1
"miss_flo1402",0.0,0.0,5
"kulath29gos_mutiv",0.0,0.0,1
"angelica_font",0.0,0.0,5
"seleneoverthepond",0.0,0.0,2
"ilahealthydiet",0.0,0.0,115
"eliffen",0.0,0.0,6
"kudika02",0.0,0.0,2
"lady_cupcakes8",0.0,0.0,59
"chiarasc89",0.0,0.0,9
"evgeny.litvin",0.0,0.0,1
"stefania.danna",0.0,0.0,2
"picoemon",0.0,0.0,2
"thedakrblanzy",0.0,0.0,3
"alex.mfc",0.0,0.0,3
"uptoyou_19",0.0,0.0,4
"tozzzing",0.0,0.0,2
"chiabrr",0.0,0.0,1
"marti_camma",0.0,0.0,6
"shikhalamode",0.0,0.0,7
"linnewicz",0.0,0.0,4
"minweiii",0.0,0.0,5
"bakingnstuff",0.0,0.0,2
"home_in_spiration",0.0,0.0,4
"pgambarini",0.0,0.0,2
"mrmeeps",0.0,0.0,1
"marisadeh",0.0,0.0,3
"blackcliff18dir_zollar",0.0,0.0,1
"_ever_ours__",0.0,0.0,1
"magonline",0.0,0.0,1
"silvia_dis",0.0,0.0,2
"midnightashe",0.0,0.0,1
"thekentuckygent",0.0,0.0,3
"veroberardi",0.0,0.0,3
"ibzzay",0.0,0.0,2
"bigg.daddy00",0.0,0.0,1
"michaela__mason",0.0,0.0,3
"missshirie",0.0,0.0,1
"iacopo06",0.0,0.0,1
"patrickfunghi",0.0,0.0,1
"gilicohen10",0.0,0.0,1
"franzsimone",0.0,0.0,7
"fedorova.marina",0.0,0.0,3
"charlottereepr",0.0,0.0,1
"emmaquaglia",0.0,0.0,1
"gloria_magri",0.0,0.0,1
"giorgia88_",0.0,0.0,2
"ilaa_93",0.0,0.0,5
"camillasophie_psc",0.0,0.0,10
"luciabettinelli",0.0,0.0,2
"optic30k",0.0,0.0,1
"hollyiaia",0.0,0.0,5
"foozdarije",0.0,0.0,23
"j_hull24",0.0,0.0,1
"mimi_katrina",0.0,0.0,2
"margueritepriscillagautier",0.0,0.0,1
"bigfishrestaurant",0.0,0.0,2
"loveecookandeat",0.0,0.0,75
"ilariacarpin",0.0,0.0,1
"cuochinadogliastra",0.0,0.0,4
"creusamarchetti",0.0,0.0,15
"sophrosyne3",0.0,0.0,3
"caroavelladesign",0.0,0.0,1
"suat34reis",0.0,0.0,4
"manuela_galioto",0.0,0.0,1
"hicesli",0.0,0.0,1
"premiumlocations",0.0,0.0,1
"giiiuls._",0.0,0.0,3
"fitfoodie24",0.0,0.0,1
"caterinalombi",0.0,0.0,2
"chiarachora",0.0,0.0,10
"mariopepe1",0.0,0.0,1
"deletedaccoun_______",0.0,0.0,1
"lagourmandisecateringperth",0.0,0.0,1
"flaviamarengo",0.0,0.0,2
"stefanocaldana",0.0,0.0,1
"sharingglutenfreerecipes",0.0,0.0,1
"izvini_duso_izvini",0.0,0.0,2
"svon2",0.0,0.0,1
"luizapezzoni",0.0,0.0,1
"veer74",0.0,0.0,2
"alessandrapoli",0.0,0.0,1
"teti_burani",0.0,0.0,2
"sk0129.lee",0.0,0.0,1
"05_dtm",0.0,0.0,1
"m.tello2015",0.0,0.0,2
"alessandra.aa",0.0,0.0,3
"silvia.manfredi",0.0,0.0,1
"alessiapapa93",0.0,0.0,8
"tansobeast",0.0,0.0,1
"skipmountains",0.0,0.0,1
"angham.fa",0.0,0.0,1
"iamdanielabani",0.0,0.0,4
"ilariaventurellii",0.0,0.0,8
"nader_ben_ammar",0.0,0.0,8
"jymoon_",0.0,0.0,1
"meowitsmary",0.0,0.0,22
"remy_me",0.0,0.0,3
"rem_myc",0.0,0.0,2
"annachiaragiuliano",0.0,0.0,2
"claudyina82",0.0,0.0,3
"tinazohrabyan",0.0,0.0,2
"mel_labella",0.0,0.0,1
"lucia_ferroni",0.0,0.0,1
"giuliamazzurini",0.0,0.0,6
"je.sala",0.0,0.0,1
"gabimorelli",0.0,0.0,13
"shehbazi367",0.0,0.0,1
"inthekitchen2014",0.0,0.0,6
"1sa88",0.0,0.0,1
"yuukikat",0.0,0.0,1
"taipeters_",0.0,0.0,1
"janvijethwani",0.0,0.0,1
"lady_su__san",0.0,0.0,2
"ruddy08mark",0.0,0.0,2
"jasminemohdfuadsonthichai",0.0,0.0,1
"bearandlemon",0.0,0.0,1
"tijana_vrcelj",0.0,0.0,2
"ritathiella",0.0,0.0,1
"_romanix_",0.0,0.0,1
"birthdaycakewines",0.0,0.0,2
"giorgia.sanna",0.0,0.0,5
"hocecile",0.0,0.0,3
"tiznella",0.0,0.0,2
"tasteslikecrack",0.0,0.0,3
"southernfatty",0.0,0.0,44
"lrmnt",0.0,0.0,2
"andreacascianelli",0.0,0.0,1
"emelymzheide",0.0,0.0,1
"_davidi",0.0,0.0,3
"hermesandfitness",0.0,0.0,1
"porzionesingola",0.0,0.0,3
"ariannacoltorti",0.0,0.0,1
"martinagr25",0.0,0.0,4
"fy_ma_22",0.0,0.0,1
"amytran1510",0.0,0.0,1
"alessandralarosa",0.0,0.0,3
"vaviii_",0.0,0.0,7
"rossella_martino",0.0,0.0,8
"aguila_ra",0.0,0.0,1
"aladino86",0.0,0.0,8
"_healthybox_",0.0,0.0,2
"o8o83",0.0,0.0,1
"silviazucchelli",0.0,0.0,8
"sasposa",0.0,0.0,3
"ledolcitortedielisa",0.0,0.0,1
"fishki_",0.0,0.0,1
"q_raffa",0.0,0.0,19
"by_monaco",0.0,0.0,2
"_bellyboner",0.0,0.0,1
"linda_rihova",0.0,0.0,2
"fosso_di_helm",0.0,0.0,1
"amydrakelondon",0.0,0.0,1
"420_bmx_ninja_413",0.0,0.0,1
"jewelryjcmarie",0.0,0.0,1
"sisterinlovestyle",0.0,0.0,1
"cathsingh",0.0,0.0,3
"njallssmile",0.0,0.0,1
"waterthruskin",0.0,0.0,2
"morsetto87",0.0,0.0,1
"imfitandhappy",0.0,0.0,2
"melissa_merlin",0.0,0.0,1
"vanessaelett",0.0,0.0,1
"naomicamy013",0.0,0.0,2
"myshoutout10",0.0,0.0,1
"igs_asia",0.0,0.0,1
"polletto87",0.0,0.0,4
"marianne8260",0.0,0.0,1
"eledeaa",0.0,0.0,3
"bybjorg",0.0,0.0,1
"amiramirou9",0.0,0.0,1
"pedro_roberto",0.0,0.0,4
"quietude2016",0.0,0.0,2
"luxury_stufff",0.0,0.0,1
"karimawcdeean",0.0,0.0,2
"lowrysun",0.0,0.0,1
"milichicas",0.0,0.0,4
"freibeuter_reisen",0.0,0.0,2
"bridgetfayshop",0.0,0.0,1
"bineru",0.0,0.0,1
"annamariacoli",0.0,0.0,4
"veggiefood_and_stuff",0.0,0.0,1
"marikarinaldi98",5,0.0,34
"ilariaespo18",0.0,0.0,1
"elissprat8",0.0,0.0,2
"nutritionh24",0.0,0.0,51
"mannamaniac",0.0,0.0,1
"valentinaceradini",0.0,0.0,21
"ciras3",0.0,0.0,1
"talovely678",0.0,0.0,20
"giutrilly",0.0,0.0,1
"alisetarusina",0.0,0.0,1
"agnesecolpani",0.0,0.0,1
"joymccormackp",0.0,0.0,2
"louisvuittonart",0.0,0.0,6
"dorota_rz",0.0,0.0,5
"monkey_moi",0.0,0.0,7
"lu_is_a_lens",0.0,0.0,1
"ruflesdga",0.0,0.0,36
"angelacick",0.0,0.0,2
"thedinunziokitchen",0.0,0.0,5
"pollypolets",0.0,0.0,1
"docjekyllmrhyde",0.0,0.0,3
"carmenc.figliola41",0.0,0.0,8
"enza_s_",0.0,0.0,5
"frances.rodriguez2014",0.0,0.0,2
"silandre27",0.0,0.0,2
"laurerc",0.0,0.0,3
"crystalkao27",0.0,0.0,3
"alegiacomazzi",0.0,0.0,1
"helenio_barbetta",0.0,0.0,1
"nohamasoud",0.0,0.0,1
"il_buongusto",0.0,0.0,44
"miumusa",0.0,0.0,2
"cristigrassi",0.0,0.0,11
"dorian_gray90",0.0,0.0,1
"maribelonsky",0.0,0.0,1
"superhelpdesk",0.0,0.0,1
"castal06",0.0,0.0,25
"emilahscarf",0.0,0.0,27
"natty_gallery",0.0,0.0,1
"noconocidos",0.0,0.0,1
"finalex83",0.0,0.0,14
"magwis",0.0,0.0,1
"manu_land_photo",0.0,0.0,8
"bisemplici",0.0,0.0,16
"guigo_sobrinho",0.0,0.0,1
"hamilalou",0.0,0.0,1
"_la_martina_",0.0,0.0,1
"hulyann_mutfak_ask",0.0,0.0,3
"azigh1188",0.0,0.0,1
"nourish_your_beauty",0.0,0.0,2
"ajaymendoza_",0.0,0.0,1
"melania_mattiello",0.0,0.0,1
"1queensaid",0.0,0.0,1
"stanfordreidsme",0.0,0.0,2
"izmirstyle",0.0,0.0,2
"giada88",0.0,0.0,3
"daniellacollison",0.0,0.0,1
"moarfanaslam",0.0,0.0,1
"sidorova_evgeniya",0.0,0.0,1
"christian_tesi",0.0,0.0,3
"ijanicelee",0.0,0.0,3
"acetinski",0.0,0.0,5
"r1ch_fisher",0.0,0.0,23
"martapatti",0.0,0.0,2
"vane94cava",0.0,0.0,1
"2_haena",0.0,0.0,1
"eleonora__13",0.0,0.0,1
"marikaceleste",0.0,0.0,2
"moriyuki_hsmt",0.0,0.0,1
"dolces89",0.0,0.0,1
"mathilda_stillday",0.0,0.0,2
"springsboringram",0.0,0.0,1
"alessandro_ebasta",0.0,0.0,1
"dakyre",0.0,0.0,4
"p4tyelo",0.0,0.0,1
"dannyzak",0.0,0.0,1
"damncri",0.0,0.0,1
"mylifestagram",0.0,0.0,2
"dinohellas",0.0,0.0,2
"lythiahna",0.0,0.0,3
"bbaekon_ry",0.0,0.0,1
"nikabelova01",0.0,0.0,1
"atteheikkila",0.0,0.0,1
"anna.mlr",0.0,0.0,4
"fabiana_ricciardi",0.0,0.0,8
"kittydesigns",0.0,0.0,1
"johannas.life",0.0,0.0,1
"elica73incucina",0.0,0.0,33
"artbybekker",0.0,0.0,1
"manuvic69",0.0,0.0,1
"marcogoestocollege",0.0,0.0,2
"chanelledylann",0.0,0.0,1
"ssarutaa",0.0,0.0,1
"ggyeons",0.0,0.0,1
"luveniautm",0.0,0.0,1
"emilia_giugliano",0.0,0.0,2
"davide_bellet",0.0,0.0,1
"clintongonsalvez",0.0,0.0,4
"beatricesabattini",0.0,0.0,1
"gymdc1",0.0,0.0,1
"nessklorofyl",0.0,0.0,1
"chefcreativo58",0.0,0.0,4
"roberta_bressan68",0.0,0.0,1
"lisa_ghedin",0.0,0.0,3
"virgola_",0.0,0.0,6
"jeffreyagiraffe",0.0,0.0,1
"wllostesorito",0.0,0.0,1
"tllitang",0.0,0.0,1
"bia_bimpa",0.0,0.0,3
"dany78it",0.0,0.0,47
"thor_el",0.0,0.0,1
"ninomodugn0",0.0,0.0,1
"baharat_in_gram",0.0,0.0,2
"giorgyyoungscout",0.0,0.0,1
"clumsychef",0.0,0.0,1
"suuukkkki",0.0,0.0,1
"shallme",0.0,0.0,1
"meowrandayeoh",0.0,0.0,1
"cmiss_12",0.0,0.0,1
"imbrendocats",0.0,0.0,2
"omnia_et_nihil",0.0,0.0,1
"ceyc3y",0.0,0.0,1
"helenmeadx",0.0,0.0,1
"michelapro89",0.0,0.0,5
"anry_01",0.0,0.0,1
"_josefa_83",0.0,0.0,6
"yy.tv",0.0,0.0,1
"becreative84",0.0,0.0,1
"marinafromru2",0.0,0.0,1
"bonosara3",0.0,0.0,13
"arianaleone",0.0,0.0,1
"roccapesta",0.0,0.0,2
"gaiadamicoo",0.0,0.0,1
"monyklaus_",0.0,0.0,1
"giusymuuzzopappa",0.0,0.0,1
"sbagliandosimpara",0.0,0.0,13
"madijah.wifi",0.0,0.0,1
"sarapthemal",0.0,0.0,1
"beniaminobenjirusso",0.0,0.0,1
"ginaellismusic",0.0,0.0,5
"kaikandy",0.0,0.0,4
"travelbloggeres",0.0,0.0,2
"cem.korkmaz",0.0,0.0,1
"_lamarcy_",0.0,0.0,7
"sweethsweets",0.0,0.0,2
"__bettii___",0.0,0.0,3
"soufian1297",0.0,0.0,1
"jtrussell_",0.0,0.0,1
"matteo.bellini",0.0,0.0,1
"supermikem",0.0,0.0,1
"perfect_pea",0.0,0.0,1
"aldinatrombini",0.0,0.0,3
"valentina2581",0.0,0.0,11
"silviam05",0.0,0.0,3
"tamararadan",0.0,0.0,1
"studiomouthpodcast",0.0,0.0,5
"elisacorbo",0.0,0.0,1
"lillys.xox",0.0,0.0,1
"irene_zanandreis",0.0,0.0,1
"serenaaaaaabill",0.0,0.0,4
"omlodecka",0.0,0.0,2
"sqhoughton",0.0,0.0,5
"silviabiemmi",0.0,0.0,9
"shandra77",0.0,0.0,1
"rod_roger",0.0,0.0,2
"nannaandpisi",0.0,0.0,2
"oohlamuse",0.0,0.0,1
"abbashammad",0.0,0.0,2
"uwais7867",0.0,0.0,1
"samuelebrianza",0.0,0.0,1
"autumn.ying",0.0,0.0,7
"riccardomacchieraldo",0.0,0.0,1
"anninaannet",0.0,0.0,1
"paolodeluca14",0.0,0.0,4
"miiichela_99",0.0,0.0,1
"claudia68tessarolo",0.0,0.0,1
"maya_komarova",0.0,0.0,1
"onelulu",0.0,0.0,5
"alexandra.walls",0.0,0.0,1
"jennijoslyn",0.0,0.0,2
"friendy_kristian",0.0,0.0,1
"ryokou79",0.0,0.0,2
"rickisofer",0.0,0.0,1
"awafiealikum",0.0,0.0,1
"bitabak",0.0,0.0,1
"dadesenna",0.0,0.0,1
"tamarapaniccia95",0.0,0.0,5
"tychosisland",0.0,0.0,2
"biancaraineri",0.0,0.0,4
"luciaruggero_",0.0,0.0,2
"saveurscampagnardes",0.0,0.0,2
"petit_felicite",0.0,0.0,6
"leela_rvd",0.0,0.0,8
"jenachopson",0.0,0.0,1
"dottidee",0.0,0.0,1
"asundaymorningwith",0.0,0.0,5
"therealtravelista",0.0,0.0,13
"bassamayoub55",0.0,0.0,1
"eternityfallen",0.0,0.0,1
"federicarmaroli",0.0,0.0,1
"panda__diet",0.0,0.0,1
"hannahlee325",0.0,0.0,2
"jokinlar",0.0,0.0,1
"jasmine.veljanovski",0.0,0.0,1
"getpregame",0.0,0.0,2
"saraandc",0.0,0.0,4
"marcolski",0.0,0.0,2
"adrian_helio",0.0,0.0,1
"kitty_kety",0.0,0.0,1
"lialikestobake",0.0,0.0,3
"martipato",0.0,0.0,2
"marcoespen",0.0,0.0,1
"guiacalli",0.0,0.0,1
"paciug81",0.0,0.0,21
"rz_japan",0.0,0.0,1
"deanameoowww",0.0,0.0,2
"mo_mo3003",0.0,0.0,1
"vinxtrip",0.0,0.0,17
"federica_fanzini",0.0,0.0,7
"anastasia_malyutina",0.0,0.0,1
"bria85",0.0,0.0,4
"valentinalaffi",0.0,0.0,2
"bennace_the_menace",0.0,0.0,1
"lovemeagain94",0.0,0.0,1
"theeatslist",0.0,0.0,24
"chiarafrancioli",13,0.0,6
"teresatortora74",0.0,0.0,32
"farawayinthesunshine",0.0,0.0,1
"jessicacummin",0.0,0.0,1
"marthinjuan",0.0,0.0,1
"robigherardi",0.0,0.0,5
"elisaevangelisti",4,0.0,15
"lorenzosurian",0.0,0.0,1
"scuzzolo",0.0,0.0,2
"martina_martino_",0.0,0.0,1
"c.o.nn.e.r",0.0,0.0,1
"giuliet_88",0.0,0.0,3
"cabrera0120",0.0,0.0,1
"cloudmarquez",0.0,0.0,1
"sabryacorrieri",0.0,0.0,1
"corsiniholidays2014",0.0,0.0,1
"silviadesiderio19",0.0,0.0,57
"anyaisa",0.0,0.0,1
"mel77wa",0.0,0.0,3
"thefallofmercutio",0.0,0.0,1
"giadadanesin",0.0,0.0,3
"poppyandlemonfood",2,0.0,1
"fannykrmcz",0.0,0.0,1
"eyalmenachem",0.0,0.0,1
"dario_oggiano",0.0,0.0,2
"menasiesto",0.0,0.0,1
"fitgirlsacademy",0.0,0.0,2
"loveretrocagliari",0.0,0.0,1
"toniaferraiuolo",0.0,0.0,15
"gpassa",0.0,0.0,1
"hadd33",0.0,0.0,2
"alelucrezia",0.0,0.0,2
"lenriquez97kg",0.0,0.0,1
"silverstoneevnt",0.0,0.0,1
"sgrillina",0.0,0.0,2
"ilariiamorelli",0.0,0.0,16
"ile_torres_",0.0,0.0,4
"nives18",0.0,0.0,1
"coccia_martina",0.0,0.0,1
"tzukiko",0.0,0.0,4
"valley.grown___",0.0,0.0,1
"ettascortichino",0.0,0.0,3
"marghe__m",0.0,0.0,1
"natashagonzalezz",0.0,0.0,1
"le_fru",0.0,0.0,1
"ftugba.atessonmez",0.0,0.0,1
"sofiaballerini",0.0,0.0,1
"zanooooo",0.0,0.0,15
"lori_saladino",0.0,0.0,1
"yulind01",0.0,0.0,1
"lussistiv",0.0,0.0,3
"laavlizada",0.0,0.0,1
"laracedolin",0.0,0.0,4
"carrie_mymy",0.0,0.0,1
"sereabba",20,0.0,61
"yummyprettyfood",0.0,0.0,1
"mazzuste",0.0,0.0,1
"lilouw",0.0,0.0,3
"claudiafilosa",0.0,0.0,1
"giadasssss",0.0,0.0,1
"susannaneo",0.0,0.0,1
"_flora92",0.0,0.0,1
"iosonounaspora",0.0,0.0,1
"lindina88__",0.0,0.0,4
"litalterkel",0.0,0.0,1
"gopro.mundo",0.0,0.0,1
"juleschef1",0.0,0.0,2
"micha_p86",0.0,0.0,1
"meinthebalance",0.0,0.0,1
"monsieurazote",0.0,0.0,1
"_valentina____",0.0,0.0,1
"naporeale",0.0,0.0,1
"elmirazizovaphotography",0.0,0.0,1
"tseabold",0.0,0.0,1
"burcinislate",0.0,0.0,1
"peacelovejenny_",0.0,0.0,2
"abayrakt",0.0,0.0,12
"wrathstalker26gos_zomis",0.0,0.0,1
"scmirel",0.0,0.0,2
"lourinanet",0.0,0.0,1
"adaokumuss",0.0,0.0,2
"sofiatiribelli__",0.0,0.0,1
"alexandra.lew",0.0,0.0,1
"anzste",0.0,0.0,1
"traceynoble",0.0,0.0,3
"antoniograndville20",0.0,0.0,1
"geidiemme",0.0,0.0,3
"haasbrenda",0.0,0.0,1
"andrecardi91",0.0,0.0,2
